"번호","사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","건물용도명","문화사업자구분명","시설면적","제작취급품목내용","주변환경명","최초등록시점","통로너비","전화번호","위치정보(X)","위치정보(Y)","인허가번호","상세영업상태명"
"1962","뉴아트프로덕션(이동상영관)","서울특별시 중구 회현동2가 26-1번지 ","서울특별시 중구 소공로 36-5  (회현동2가)","20030326","운영중","","","","","","100876","","영화상영관","","","","20030326","","","198525.33205800000  ","451040.91919600000  ","CDFF4220002003000006","영업중"
"1963","메가박스 주식회사 파주출판도시점 (5관)","경기도 파주시 문발동 510-1번지 ","경기도 파주시 문발로 220 (문발동)","20040714","운영중","","","","","","","근린생활시설","영화상영관","","","기타","20040714","","070-7017-1083","172472.74587000000  ","468285.52415500000  ","CDFF4220002004000002","영업중"
"1964","메가박스 주식회사 파주출판도시점 (6관)","경기도 파주시 문발동 510-1번지 ","경기도 파주시 문발로 220 (문발동)","20040714","운영중","","","","","","","근린생활시설","영화상영관","","","기타","20040714","","070-7017-1083","172472.74587000000  ","468285.52415500000  ","CDFF4220002004000003","영업중"
"1965","메가박스 주식회사 파주출판도시점 (7관)","경기도 파주시 문발동 510-1번지 ","경기도 파주시 문발로 220 (문발동)","20040714","운영중","","","","","","","근린생활시설","영화상영관","","","기타","20040714","","070-7017-1083","172472.74587000000  ","468285.52415500000  ","CDFF4220002004000004","영업중"
"1966","메가박스 주식회사 파주출판도시점 (8관)","경기도 파주시 문발동 510-1번지 ","경기도 파주시 문발로 220 (문발동)","20040714","운영중","","","","","","","근린생활시설","영화상영관","","","기타","20040714","","070-7017-1083","172472.74587000000  ","468285.52415500000  ","CDFF4220002004000005","영업중"
"1967","메가박스 주식회사 파주출판도시점 (9관)","경기도 파주시 문발동 510-1번지 ","경기도 파주시 문발로 220 (문발동)","20040714","운영중","","","","","","","근린생활시설","영화상영관","","","기타","20040714","","070-7017-1083","172472.74587000000  ","468285.52415500000  ","CDFF4220002004000006","영업중"
"1968","메가박스 주식회사 파주출판도시점 (1관)","경기도 파주시 문발동 510-1번지 ","경기도 파주시 문발로 220 (문발동)","20071030","운영중","","","","","","","근린생활시설","영화상영관","","","기타","20071030","","070-7017-1083","172472.74587000000  ","468285.52415500000  ","CDFF4220002004000007","영업중"
"1969","메가박스 주식회사 파주출판도시점 (2관)","경기도 파주시 문발동 510-1번지 ","경기도 파주시 문발로 220 (문발동)","20040720","운영중","","","","","","","근린생활시설","영화상영관","","","기타","20040720","","070-7017-1083","172472.74587000000  ","468285.52415500000  ","CDFF4220002004000008","영업중"
"1970","메가박스 주식회사 파주출판도시점 (3관)","경기도 파주시 문발동 510-1번지 ","경기도 파주시 문발로 220 (문발동)","20040720","운영중","","","","","","","근린생활시설","영화상영관","","","기타","20040720","","070-7017-1083","172472.74587000000  ","468285.52415500000  ","CDFF4220002004000009","영업중"
"1971","메가박스 주식회사 파주출판도시점 (4관)","경기도 파주시 문발동 510-1번지 ","경기도 파주시 문발로 220 (문발동)","20040720","운영중","","","","","","","근린생활시설","영화상영관","","","기타","20040720","","070-7017-1083","172472.74587000000  ","468285.52415500000  ","CDFF4220002004000010","영업중"
"1972","세기필름","경기도 수원시 권선구 탑동 761-6 ","","20060908","운영중","","","","","","441440","","영화상영관","","","","20060908","","","","","CDFF4220002006000001","영업중"
"1973","롯데시네마 파주아울렛 1관","경기도 파주시 문발동 211-8번지 ","경기도 파주시 문발로 284 (문발동)","20111124","운영중","","","","","","","문화시설","","","","","20111124","","031-960-2771","172892.74591200000  ","468754.51773700000  ","CDFF4220002011000001","영업중"
"1974","롯데시네마 파주아울렛 2관","경기도 파주시 문발동 211-8번지 ","경기도 파주시 문발로 284 (문발동)","20111124","운영중","","","","","","","","","","","","20111124","","031-960-2771","172892.74591200000  ","468754.51773700000  ","CDFF4220002011000002","영업중"
"1975","롯데시네마 파주아울렛 3관","경기도 파주시 문발동 211-8번지 ","경기도 파주시 문발로 284 (문발동)","20111124","운영중","","","","","","","","","","","","20111124","","031-960-2771","172892.74591200000  ","468754.51773700000  ","CDFF4220002011000003","영업중"
"1976","롯데시네마 파주아울렛 4관","경기도 파주시 문발동 211-8번지 ","경기도 파주시 문발로 284 (문발동)","20111124","운영중","","","","","","","","","","","","20111124","","031-960-2771","172892.74591200000  ","468754.51773700000  ","CDFF4220002011000004","영업중"
"1977","롯데시네마 파주아울렛 5관","경기도 파주시 문발동 211-8번지 ","경기도 파주시 문발로 284 (문발동)","20111124","운영중","","","","","","","","","","","","20111124","","031-960-2771","172892.74591200000  ","468754.51773700000  ","CDFF4220002011000005","영업중"
"1978","롯데시네마 파주아울렛 6관","경기도 파주시 문발동 211-8번지 ","경기도 파주시 문발로 284 (문발동)","20111124","운영중","","","","","","","","","","","","20111124","","031-960-2771","172892.74591200000  ","468754.51773700000  ","CDFF4220002011000006","영업중"
"1979","롯데시네마 파주아울렛 7관","경기도 파주시 문발동 211-8번지 ","경기도 파주시 문발로 284 (문발동)","20111124","운영중","","","","","","","","","","","","20111124","","031-960-2771","172892.74591200000  ","468754.51773700000  ","CDFF4220002011000007","영업중"
"1980","자유로 자동차 극장 1관","경기도 파주시 탄현면 성동리 646번지 ","경기도 파주시 탄현면 필승로 398-25","20120405","운영중","","","","","","","","","","","","20120405","","031-945-0619","172215.21998200000  ","475525.44520200000  ","CDFF4220002012000001","영업중"
"1981","자유로 자동차 극장 2관","경기도 파주시 탄현면 성동리 646번지 ","경기도 파주시 탄현면 필승로 398-25","20120405","운영중","","","","","","413841","","","","","","20120405","","031-945-0609","172215.21998200000  ","475525.44520200000  ","CDFF4220002012000002","영업중"
"1982","씨제이 씨지브이 주식회사 (문산점 1관)","경기도 파주시 문산읍 당동리 892번지 ","경기도 파주시 문산읍 방촌로 1719-10","20140718","운영중","","","","","","","근린생활시설","","","","유흥업소밀집지역","20140718","","031-952-0351","180941              ","484905              ","CDFF4220002014000001","영업중"
"1983","씨제이 씨지브이 주식회사(문산점 2관)","경기도 파주시 문산읍 당동리 892번지 ","경기도 파주시 문산읍 방촌로 1719-10","20140718","운영중","","","","","","","근린생활시설","","","","유흥업소밀집지역","20140718","","031-952-0351","180941              ","484905              ","CDFF4220002014000002","영업중"
"1984","씨제이 씨지브이 주식회사 (문산점 3관)","경기도 파주시 문산읍 당동리 892번지 ","경기도 파주시 문산읍 방촌로 1719-10","20140718","운영중","","","","","","","근린생활시설","","","","유흥업소밀집지역","20140718","","031-952-0351","180941              ","484905              ","CDFF4220002014000003","영업중"
"1985","메가박스 파주금촌점(1관)","경기도 파주시 금촌동 329-158번지 ","경기도 파주시 중앙로 328 (금촌동, 엠에이치타워)","20141230","운영중","","","","","","","문화시설","","","","기타","20141230","","031-957-8899","180062              ","473618              ","CDFF4220002014000004","영업중"
"1986","메가박스 파주금촌점(5관)","경기도 파주시 금촌동 329-158번지 ","경기도 파주시 중앙로 328 (금촌동, 엠에이치타워)","20141230","운영중","","","","","","","문화시설","","","","기타","20141230","","031-957-8899","180062              ","473618              ","CDFF4220002014000005","영업중"
"1987","메가박스 파주금촌점(2관)","경기도 파주시 금촌동 329-158번지 ","경기도 파주시 중앙로 328 (금촌동, 엠에이치타워)","20141230","운영중","","","","","","","문화시설","","","","기타","20141230","","031-957-8899","180062              ","473618              ","CDFF4220002014000006","영업중"
"1988","메가박스 파주금촌점(3관)","경기도 파주시 금촌동 329-158번지 ","경기도 파주시 중앙로 328 (금촌동, 엠에이치타워)","20141230","운영중","","","","","","","문화시설","","","","기타","20141230","","031-957-8899","180062              ","473618              ","CDFF4220002014000007","영업중"
"1989","메가박스 파주금촌점(4관)","경기도 파주시 금촌동 329-158번지 ","경기도 파주시 중앙로 328 (금촌동, 엠에이치타워)","20141230","운영중","","","","","","","문화시설","","","","기타","20141230","","031-957-8899","180062              ","473618              ","CDFF4220002014000008","영업중"
"1990","롯데시네마(시화관) 제8관","경기도 시흥시 정왕동 2327-2번지 외1필지 5층 ","경기도 시흥시 마유로418번길 10 (정왕동,외1필지 5층)","20021010","운영중","","","","","","","문화시설","","","","유흥업소밀집지역","20021010","","031-432-0705","177075              ","427739              ","CDFF4220002002000008","영업중"
"1991","CGV 시흥 제1관","경기도 시흥시 대야동 568-1번지 7층 ","경기도 시흥시 복지로 90, 7층 (대야동)","20080124","운영중","","","","","","","문화시설","영화상영관","","","아파트지역","20080124","1.2","031-404-3535","181483              ","438352              ","CDFF4220002008000001","영업중"
"1992","CGV 시흥 제2관","경기도 시흥시 대야동 568-1번지 7층 ","경기도 시흥시 복지로 90  (대야동,7층)","20080124","운영중","","","","","","","문화시설","영화상영관","","","아파트지역","20080124","1.2","","181483              ","438352              ","CDFF4220002008000002","영업중"
"1993","CGV 시흥 제3관","경기도 시흥시 대야동 568-1번지 7층 ","경기도 시흥시 복지로 90 (대야동,7층)","20080124","운영중","","","","","","","문화시설","영화상영관","","","아파트지역","20080124","1.2","031-404-3535","181483              ","438352              ","CDFF4220002008000003","영업중"
"1994","CGV 시흥 제4관","경기도 시흥시 대야동 568-1번지 9층 ","경기도 시흥시 복지로 90  (대야동,9층)","20080124","운영중","","","","","","","문화시설","영화상영관","","","아파트지역","20080124","1.2","031-404-3535","181483              ","438352              ","CDFF4220002008000004","영업중"
"1995","롯데시네마(시화관) 제6관","경기도 시흥시 정왕동 2327-2번지 외1필지 5층 ","경기도 시흥시 마유로418번길 10 (정왕동,외1필지 5층)","20021010","운영중","","","","","","","문화시설","","","","유흥업소밀집지역","20021010","","031-432-0705","177075              ","427739              ","CDFF4220002002000006","영업중"
"1996","롯데시네마(시화관) 제7관","경기도 시흥시 정왕동 2327-2번지 외1필지 5층 ","경기도 시흥시 마유로418번길 10 (정왕동,외1필지 5층)","20021010","운영중","","","","","","","문화시설","","","","유흥업소밀집지역","20021010","","031-432-0705","177075              ","427739              ","CDFF4220002002000007","영업중"
"1997","롯데시네마(시화관)1관","경기도 시흥시 정왕동 2327-2번지 외1필지 4층 ","경기도 시흥시 마유로418번길 10 (정왕동,외1필지 4층)","20021010","운영중","","","","","","","문화시설","영화상영관","","","유흥업소밀집지역","20021010","","070-4245-0705","177075              ","427739              ","CDFF4220002002000001","영업중"
