"번호","사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","건물용도명","건축연면적","기념품종류","기획여행보험시작일자","기획여행보험종료일자","무대면적","문화사업자구분명","문화체육업종명","발전시설유무","방송시설유무","보험기관명","보험시작일자","보험종료일자","시설규모","시설면적","안내소유무","영문상호명","의무실유무","좌석수","주변환경명","지역구분명","전화번호","위치정보(X)","위치정보(Y)","인허가번호","상세영업상태명"
"1766","광명종합사회복지관","경기도 광명시 광명동 158-970번지 ","경기도 광명시 오리로 1018 (광명동)","20080215","운영중","","","","","","423858","교육연구시설","","","","","","공연장","공연장","","","","","","","","","","","","","","2687-1543","186774.68415800000  ","442396.31433300000  ","CDFE1230002008000002","영업중"
"1767","광명오픈아트홀","경기도 광명시 하안동 577번지 ","경기도 광명시 오리로 703 (하안동)","20101028","운영중","","","","","","423844","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","","2680-6885","188655.36742700000  ","440469.57890500000  ","CDFE1230002010000001","영업중"
"1768","태백문화예술회관","강원도 태백시 황지동 49-225번지 ","강원도 태백시 고원로 203 (황지동)","20031017","운영중","","","","","","235800","","","","","","","공연장","공연장","","","","","","","","","","","","","","033-550-2781","376569.05621500000  ","409948.30019300000  ","CDFE1230002003000001","영업중"
"1769","태백문화예술회관 소공연장","강원도 태백시 황지동 49-225번지 ","강원도 태백시 고원로 203  (황지동)","20100125","운영중","","","","","","235800","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","자연녹지지역","550-2781","376569.05621500000  ","409948.30019300000  ","CDFE1230002010000001","영업중"
"1770","군포문화예술회관 수리홀","경기도 군포시 산본동 1101번지 ","경기도 군포시 고산로 599 (산본동)","20030121","운영중","","","","","","435802","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","주택가주변","일반주거지역","","193576.17948900000  ","429693.84472500000  ","CDFE1230002003000001","영업중"
"1771","군포문화예술회관 철쭉홀","경기도 군포시 산본동 1101번지 ","경기도 군포시 고산로 599 (산본동)","20030121","운영중","","","","","","435802","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","주택가주변","일반주거지역","","193576.17948900000  ","429693.84472500000  ","CDFE1230002003000002","영업중"
"1772","청소년극장","경기도 군포시 금정동 847-3번지 ","경기도 군포시 산본로 322 (금정동)","20050412","운영중","","","","","","435050","","","","","","","공연장","공연장","","","","","","","","","","","","","","031-390-1400","194220.45864700000  ","428948.55180800000  ","CDFE1230002005000001","영업중"
"1773","평창문화예술회관","강원도 평창군 평창읍 종부리 596-4번지 문화예술회관 ","강원도 평창군 평창읍 문화예술길 51 (문화예술회관)","20020221","운영중","","","","","","232809","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","아파트지역","생산녹지지역","330-2546","323223.06188600000  ","430032.93919400000  ","CDFE1230002002000001","영업중"
"1774","알펜시아콘서트홀","강원도 평창군 대관령면 용산리 213번지 ","강원도 평창군 대관령면 솔봉로 325 (알펜시아콘서트홀)","20100707","운영중","","","","","","","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","관리지역","033-339-0544","349267.29738600000  ","464217.50389100000  ","CDFE1230002010000001","영업중"
"1775","대관령 야외공연장","강원도 평창군 대관령면 용산리 213번지 ","강원도 평창군 대관령면 솔봉로 325 (알펜시아리조트)","20140902","운영중","","","","","","","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","관리지역","033-339-3939","349267.29738600000  ","464217.50389100000  ","CDFE1230002014000001","영업중"
"1776","삼천리대극장","경기도 과천시 막계동 33번지 ","경기도 과천시 광명로 181 (막계동)","20021227","운영중","","","","","","427703","","","","","","","공연장","공연장","","","","","","","","","","","","","","509-6211","202171.58497800000  ","437477.79135000000  ","CDFE1230002002000001","영업중"
"1777","과천시민회관 대극장","경기도 과천시 중앙동 6-2번지 과천시민회관 ","경기도 과천시 통영로 5 (중앙동, 과천시민회관)","20030225","운영중","","","","","","427805","","","","","","","공연장","공연장","","","","","","","","","","","","","","504-7300","199113.62312200000  ","436534.54563200000  ","CDFE1230002003000001","영업중"
"1778","과천시민회관 소극장","경기도 과천시 중앙동 6-2번지 ","경기도 과천시 통영로 5 (중앙동)","20030225","운영중","","","","","","427805","","","","","","","공연장","공연장","","","","","","","","","","","","","","504-7300","199113.62312200000  ","436534.54563200000  ","CDFE1230002003000002","영업중"
"1779","서울랜드 이벤트홀","경기도 과천시 막계동 33번지 서울랜드 미래의 나라 내 ","경기도 과천시 광명로 181 (막계동)","20050324","운영중","","","","","","427703","","","","","","","공연장","공연장","","","","","","","","","","","","","","509-6211","202171.58497800000  ","437477.79135000000  ","CDFE1230002005000001","영업중"
"1780","국립과천과학관 어울림홀","경기도 과천시 과천동 대공원광장길 100 ","경기도 과천시 상하벌로 110 (과천동)","20090625","운영중","","","","","","427060","","","","","","","공연장","공연장","","","","","","","","","","","","","","02-3677-1500","200504.77619600000  ","437804.66429200000  ","CDFE1230002009000001","영업중"
"1781","화천문화예술회관","강원도 화천군 화천읍 하리 84-1번지 ","강원도 화천군 화천읍 상승로 91","20030204","운영중","","","","","","209804","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","일반주거지역","033-442-2125","261809.96849200000  ","512302.16312500000  ","CDFE1230002003000001","영업중"
"1782","문화공간 예술텃밭 텃밭극장","강원도 화천군 화천읍 신읍리 951-10번지 ","강원도 화천군 화천읍 노신로 274","20131111","운영중","","","","","","209803","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","","033-441-3881","261346.11057300000  ","515198.63053400000  ","CDFE1230002013000001","영업중"
"1783","의정부SKY공연홀","경기도 의정부시 의정부동 185-2번지 ","경기도 의정부시 호국로 지하 1320 (의정부동)","20140319","운영중","","","","","","480843","근린생활시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","","031-874-3953","204486.44764900000  ","471532.58625400000  ","CDFE1230002014000001","영업중"
"1784","청소년 수련관 공연장","경기도 연천군 연천읍 옥산리 852번지 ","경기도 연천군 연천읍 문화로 140","20021230","운영중","","","","","","486802","","","","","","","공연장","공연장","","","","","","","","","","","","주택가주변","","834-2620","206942.61511300000  ","511710.42885400000  ","CDFE1230002002000002","영업중"
"1785","연천수레울아트홀 대공연장","경기도 연천군 연천읍 옥산리 320번지 ","경기도 연천군 연천읍 문화로 150","20110429","운영중","","","","","","","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","자연녹지지역","031-834-3770","207172.66447600000  ","511891.64953000000  ","CDFE1230002011000001","영업중"
"1786","연천수레울아트홀 소공연장","경기도 연천군 연천읍 옥산리 320번지 ","경기도 연천군 연천읍 문화로 150","20110613","운영중","","","","","","486802","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","","","031-834-3770","207172.66447600000  ","511891.64953000000  ","CDFE1230002011000002","영업중"
"1787","가평문화예술회관","경기도 가평군 가평읍 대곡리 337 ","경기도 가평군 가평읍 문화로 131","20030207","운영중","","","","","","477804","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","준주거지역","580-4832","244770.86401900000  ","480864.19816400000  ","CDFE1230002003000001","영업중"
"1788","청소년극장","전라남도 영암군 영암읍 교동리 69번지 ","전라남도 영암군 영암읍 영암로 1511","20101021","운영중","","","","","","526802","기타","","","","","","공연장","공연장","","","","","","","","","","","","","일반주거지역","061-470-1000","172146.95038000000  ","144348.99667700000  ","CDFE1230002010000001","영업중"
"1789","공연장 등록신청","전라남도 완도군 완도읍 가용리 9-191번지 ","전라남도 완도군 완도읍 개포로159번길 55","20100820","운영중","","","","","","537801","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","주거지역","550-5471","176138.677296       ","91814.5673801       ","CDFE1230002010000001","영업중"
"1790","성산아트홀대극장","경상남도 창원시 의창구 용호동 2번지 ","경상남도 창원시 의창구 중앙대로 181 (용호동)","20021230","운영중","","","","","","641840","","","","","","","공연장","공연장","","","","","","","","","","","","","","055-268-7900","353275.28715100000  ","193914.51744000000  ","CDFE1230002002000001","영업중"
"1791","성산아트홀소극장","경상남도 창원시 의창구 용호동 2번지 ","경상남도 창원시 의창구 중앙대로 181 (용호동)","20021230","운영중","","","","","","641840","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","","","","353275.28715100000  ","193914.51744000000  ","CDFE1230002002000002","영업중"
"1792","진해구민회관","경상남도 창원시 진해구 태백동 98번지 ","경상남도 창원시 진해구 진해대로 325 (태백동)","20021018","운영중","","","","","","645260","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","기타","자연녹지지역","719-7882","351183.46206500000  ","187170.07235800000  ","CDFE1230002002200001","영업중"
"1793","3.15아트센터(소공연장)","경상남도 창원시 마산회원구 양덕동 532-3번지 ","경상남도 창원시 마산회원구 삼호로 135 (양덕동)","20080401","운영중","","","","","","630812","문화시설","","","","","","공연장","공연장","","","","","","","","","","","","아파트지역","일반주거지역","719-7812","343650.84076700000  ","193288.89668700000  ","CDFE1230002008100001","영업중"
